Abs LFP,Abs HFP,nLFP,nHFP,LF/HF,RMSSD,label
2015.0110878960136,6824.147787960287,0.21779173244006017,0.7375855041665033,0.2952765899136972,667.5932923866336,chi_pre
1953.2457676887716,7467.297901281411,0.19768972777292584,0.7557718100423296,0.2615733018169248,767.9070356028949,chi_pre
1652.2677194267346,6357.4367530512645,0.20169772623504806,0.7760731040720584,0.259895266537056,671.4552173710342,chi_pre
2060.347634053405,6480.964635427828,0.23547784854589077,0.7407117049709441,0.3179075569693176,704.9953724085427,chi_pre
1829.766589191489,5402.755991267195,0.24553913769356286,0.7250039732393689,0.33867281664192356,587.2586910231897,chi_pre
2642.4189557500113,7825.3814871607765,0.24519219704718515,0.7261234920352435,0.3376728610720728,858.376191871549,chi_pre
2381.5439190686893,8731.926974861357,0.20136911294554657,0.738319530937194,0.27273978881465655,878.2302834902831,chi_pre
2410.124862581279,8176.446401277311,0.21739041612029528,0.737505808580912,0.2947643443494931,823.0028716903818,chi_pre
2065.320384318632,7874.2763913798435,0.19803400587705783,0.7550278925284251,0.26228700666128346,829.5915837190624,chi_pre
3075.2761134849966,9579.832767095673,0.23381305328308574,0.7283540945784149,0.3210156365200653,950.6370038290148,chi_pre
1961.8542600748176,7623.519172841599,0.20187160849524657,0.7844477080357615,0.25734233961971575,777.0107471783148,chi_pre
1800.8686745327002,7745.958759490233,0.18038841619819843,0.7758929078621346,0.23249138427522648,655.8739823904838,chi_pre
1977.4833644719251,8217.204935476022,0.187319845506569,0.7783860975337362,0.2406515816509047,701.7001353082386,chi_pre
1892.7693238087172,8259.820677281818,0.18243465746386314,0.7961231920964538,0.22915380342513675,684.8738936775856,chi_pre
2003.786552761884,7907.262592155546,0.1959422898844753,0.7732196510098676,0.25341090287677487,738.3295332055516,chi_pre
1784.2415783195852,6497.754679084215,0.20384845716897676,0.7423643090087033,0.2745935583045209,553.731831378394,chi_pre
1678.5428755570713,6812.194440817413,0.18873123389942026,0.7659463938039442,0.24640266659148072,655.5016270999621,chi_pre
2712.6492981149004,9305.537795533699,0.21485768265644759,0.7370529939162341,0.2915091376467105,757.6598073587165,chi_pre
2847.8117463013846,8815.347386974126,0.23086579496979603,0.7146407009072412,0.3230515623819219,791.5860199665874,chi_pre
2722.070399162933,9030.958562516895,0.22070788974376485,0.7322381549387629,0.30141544558303257,821.8891527023512,chi_pre
2566.813625579001,8182.260782575947,0.2368714014613447,0.755077641546247,0.3137046952897185,786.1476722416115,chi_pre
2709.5481336455505,8137.925705237051,0.23310896583927,0.7001253905285965,0.3329531666652914,777.1400592359098,chi_pre
2800.3962950552514,8156.2058555047415,0.2415454417380555,0.7035055537507552,0.3433454653630675,712.0293628600691,chi_pre
2544.648666432862,7707.812132865881,0.23539820230852815,0.7130277526099346,0.3301389061602262,740.1389739158778,chi_pre
2758.5499520628377,8431.815624151835,0.22917494397819946,0.700498779025005,0.32715966228689003,774.3607533080777,chi_pre
3455.4607982739176,9539.417558082503,0.24999510707313838,0.6901562058060327,0.36222974591841767,787.4199600722093,chi_pre
3478.0051118254346,10432.649976714249,0.2357391551616793,0.7071249214804403,0.3333769578763178,811.9442785016064,chi_pre
2263.218552678059,8057.195197826728,0.21225756659691578,0.7556497998230802,0.280894094918852,768.9035372143077,chi_pre
2350.316788636143,7322.697589710352,0.2335646873004288,0.7276991684719998,0.32096324610465166,717.8637184256025,chi_pre
2370.6093823613937,7342.451800038955,0.23172965550037603,0.7177326803862952,0.32286345854511656,768.6126479901154,chi_pre
2887.198608225691,8902.750334290366,0.22750946949626333,0.7015312351015629,0.32430411949273513,833.9087953124227,chi_pre
3017.9350330973757,8750.632685107525,0.24239722473079117,0.7028411991134388,0.34488192359319586,830.649397310962,chi_pre
2888.9029270295823,8565.58748206603,0.24124936122764615,0.7153035462886606,0.3372685099624685,857.3566212798935,chi_pre
1992.3342449633567,7169.30473306265,0.20559451540411397,0.7398205075803159,0.2778978323763137,802.6170081295611,chi_pre
2008.5602653264189,7490.0569771571445,0.197515768033904,0.736549648023865,0.2681635495500288,802.2876839602256,chi_pre
2308.55870791403,7785.816862437557,0.21697950185139053,0.7317824140778874,0.29650822112855024,786.6290446048599,chi_pre
2220.5030048024264,6964.710967691784,0.22740169192181053,0.7132559849611294,0.3188219891827523,796.4273448075292,chi_pre
2457.233845245542,8158.4423677146015,0.21637395923585437,0.7183990566121919,0.30118909155619605,785.161602402315,chi_pre
2340.6561167805457,8266.90613493215,0.20691623549171304,0.7308023952515899,0.28313568323825616,801.8594689809297,chi_pre
2418.8904824544707,7656.266183300525,0.23014402490285663,0.7284512994422355,0.3159360482699043,771.6836499482681,chi_pre
2080.308027425225,7552.465047583273,0.20667917964055657,0.7503394976706613,0.27544755444990865,707.9648373598769,chi_pre
2177.551644512232,7959.932702261806,0.20536110955024953,0.7506874134541879,0.27356407723063825,771.7131026892348,chi_pre
2617.6299528430764,7841.571906441052,0.23499342005473586,0.7039642096463231,0.3338144423177399,837.9656995757458,chi_pre
2601.324823100169,8127.088816446973,0.23072763792479956,0.7208419299167464,0.3200807671543849,838.060285837719,chi_pre
2501.9826572062952,7708.365954504008,0.23591352724180792,0.7268267013602105,0.32458016030549036,818.6771407787032,chi_pre
2174.0615751337577,7004.547365163945,0.22402392385422634,0.7217763303094422,0.3103785957599664,688.0245967884491,chi_pre
1961.5485820694755,7059.821986744024,0.21199686381034072,0.7629992618740106,0.27784674822574923,667.4268961033722,chi_pre
2426.6796792251803,7204.256235379736,0.23216537444024762,0.6892458286808032,0.3368397236216946,755.1988165773064,chi_pre
2482.010057630452,7417.760732728144,0.2347164308096331,0.7014759341660282,0.334603682574917,768.000361909041,chi_pre
3100.117353179613,7883.018195533215,0.2629395074176431,0.6686059542784446,0.3932652793997412,775.8097496556377,chi_pre
2887.290985914702,7716.691756568548,0.2561228660289532,0.6845244274290551,0.37416176218999586,784.8465369012515,chi_pre
1862.3714012694,6623.520577237967,0.21706335206875768,0.7719854256845373,0.2811754533789062,690.6051953794275,chi_pre
1322.434547295905,5843.081277473188,0.18003591922497217,0.7954756710244388,0.22632485917905723,600.1158970175844,chi_pre
2416.2264721277475,8337.222692403218,0.21222591668032556,0.7322884460019843,0.28981191474342954,698.2682820167967,chi_pre
3148.45509741078,8046.552778280212,0.26765306159233926,0.6840448473100933,0.3912799908439424,731.266520339236,chi_pre
2631.1307582851246,7150.287760155587,0.2543692883204156,0.6912669023041607,0.3679755062372304,740.3839740175055,chi_pre
2580.1001892414542,7243.790993093269,0.24722009853365312,0.6940857299019084,0.3561809267690772,741.5272605382341,chi_pre
2321.994298309833,7725.408566351035,0.22158391658164608,0.7372224335656168,0.30056588960531666,694.7276058246778,chi_pre
2240.7516694202513,6956.21281230926,0.2332011458075625,0.7239520650369419,0.32212235736307027,661.6999517226409,chi_pre
2351.464363992628,7173.041230750787,0.23589561771908468,0.7195894685724121,0.3278197194673737,637.5437978302915,chi_pre
2664.660814002265,7628.173864137071,0.24910682727489988,0.7131227281202791,0.34931831149390064,724.8154470620909,chi_pre
2387.734743009985,7743.015477189071,0.22455589732159778,0.7281963767312576,0.308372719910512,710.7408926312569,chi_pre
2453.3065623429084,7916.720128616711,0.22869030064069867,0.7379742646482061,0.3098892625337224,737.3835263270475,chi_pre
2837.5342476212363,8772.137328452043,0.23155908039395753,0.715856752942706,0.3234712523728759,768.5132544207784,chi_pre
2626.085852376056,7822.499214809324,0.24216902093690681,0.7213652114290521,0.3357093149213014,745.1195642651963,chi_pre
2250.422596794317,7394.614403865891,0.22346883904334647,0.734291371922333,0.30433264993747344,654.0062505701657,chi_pre
2203.9061627869182,6687.031703130883,0.23454481393228385,0.7116494490794505,0.3295791407352001,596.5987830059787,chi_pre
2167.421223959628,6875.375256613358,0.23110343349162007,0.7330936925328696,0.3152440620422582,693.5565698661013,chi_pre
2675.406532686205,7732.695574456045,0.24712885655058806,0.7142735849756745,0.34598627437553126,719.2857271494946,chi_pre
2191.2002776264253,7531.913276950005,0.21393766830749023,0.7353777657012649,0.2909221332024864,884.1872567838565,chi_med
1868.6701565695128,7793.28569559332,0.18428670146312442,0.7685673736221083,0.23977950117062233,865.1102738833799,chi_med
1660.2863187882044,7725.558626192654,0.1671960419210126,0.7779879947880975,0.21490825442178216,841.9363120295538,chi_med
1588.5198817480398,7744.244474110947,0.16075611519902097,0.7837073184375946,0.20512264134461025,842.5843333089745,chi_med
1790.0830669556105,7312.760283566681,0.18583038387869197,0.7591452462701535,0.24478897126961838,826.1567028965628,chi_med
1958.002617429643,7859.624913659561,0.18942965242927345,0.7603902070230444,0.24912163607537438,829.2275281673842,chi_med
1693.9455794967284,7313.165057562936,0.1786325088280174,0.7711989319597753,0.2316296112782151,813.8419968220162,chi_med
2080.4501095030855,7092.712169252848,0.21359852660802958,0.728204373701182,0.2933222242574439,823.67424353402,chi_med
1867.6368819513334,7891.985177088483,0.1819474992272007,0.7688469749050518,0.23664982131154272,819.7179358281896,chi_med
1744.2374381237867,7228.095531410198,0.18212023025875754,0.7547036852555503,0.24131355632255827,828.4395877223411,chi_med
2029.3817608354382,6828.307356284495,0.21866250287696182,0.735738738641109,0.2972012908832638,816.3880167612493,chi_med
1839.084745135497,6356.845531126383,0.2176618798780184,0.75235410008102,0.28930776060711133,765.1856964169571,chi_med
2317.405235976697,7963.44053891383,0.21318583382081885,0.7325834450595533,0.2910055301665853,762.5239378413927,chi_med
1942.9522013002493,8636.540013750224,0.1730879715781543,0.7693864992835114,0.2249688183238748,710.264826494715,chi_med
2204.6392794383282,8602.074163555675,0.19238505028669375,0.7506490907424757,0.25629159171618193,737.5199814811551,chi_med
2306.026092595806,8618.826158594318,0.20098190505042554,0.7511745449084767,0.2675568633318282,773.6483828572141,chi_med
2110.3285080864466,8796.5837875322,0.18220773437527132,0.7595052599757746,0.23990318958565618,754.4556641115388,chi_med
2024.4735079136772,8924.014727041103,0.17372609805354505,0.7657962682351527,0.2268568093886285,750.636986597925,chi_med
2122.809291491872,8769.30070022675,0.18137930889922013,0.7492758331666955,0.24207281333584355,749.9513796943048,chi_med
2056.7862218167365,8738.086467858337,0.17660735799357666,0.750301780826198,0.23538176571979438,720.4844223716718,chi_med
2076.2892190350226,8328.44038197146,0.18750056030680215,0.7521048723776596,0.24930108445388613,713.0988074092819,chi_med
1997.3195983264552,8674.20505997382,0.1776240266867487,0.7714074564481845,0.23025967042707698,731.7708306454454,chi_med
2345.725646563072,8395.641224573938,0.20780433464201395,0.7437573277684415,0.2793980333148542,728.5075829475622,chi_med
2101.9019956288457,7672.188084418945,0.20767963148120955,0.7580549413532262,0.2739638252479095,676.5337349552002,chi_med
2241.545094717764,7602.688202793459,0.21479883071906877,0.7285369989343501,0.2948358573871479,872.2050018137328,chi_med
2353.2425461311377,7154.949199461393,0.2320156213210456,0.7054351395961221,0.3288971704101385,834.4405647762617,chi_med
1860.6345503109658,6498.23820204662,0.20962551832935578,0.7321139721413759,0.28632907758366855,826.6516891777122,chi_med
1867.336974085833,6584.638118548856,0.21150562524203045,0.7458150411968266,0.2835899164793224,828.6857355266576,chi_med
1581.8644805011868,6517.997658519554,0.18557899726254426,0.764669467288644,0.2426917840993025,832.3686724315885,chi_med
1307.1215392965814,6018.693675705607,0.16944279189803582,0.7802061471188219,0.21717695063511266,798.1571294351733,chi_med
1214.565688270597,6539.2779757876515,0.1483007593438179,0.7984581638811723,0.18573391324969685,789.7964593752087,chi_med
1458.7468164636066,6199.593909534955,0.18399574854612513,0.7819718330780954,0.23529715619277236,784.2700053241508,chi_med
1495.1143069053044,6694.42760924892,0.1771875348089117,0.7933635037542722,0.22333713861356524,795.3714956203763,chi_med
1816.2386144868537,7034.530589200655,0.19493651507557455,0.7550147140984208,0.25818902788981063,834.3524047246059,chi_med
1998.5099684759261,6424.595877342826,0.2272321836542986,0.7304816955295562,0.3110717011048013,798.877381409145,chi_med
1427.358811993415,5949.3132905321945,0.1844698547528382,0.7688809214348178,0.2399199272737797,772.9542308086818,chi_med
1508.6918667918699,6890.659216131079,0.166954471225972,0.7625323574348141,0.21894739232786498,858.932183611116,chi_med
1355.4709885983593,7524.699528212509,0.14404295857946917,0.7996334791245251,0.18013622783424965,837.3772577948386,chi_med
1443.4997572979228,7235.19585476626,0.15570167928329284,0.7804172732521782,0.19951080610305835,823.2763316555298,chi_med
1463.0256019079777,7011.936506952655,0.16014016009771742,0.7675140020475567,0.2086478678831905,832.475256535254,chi_med
1346.8416310900466,7331.67884748494,0.14463312633480382,0.787326147719592,0.18370166766811769,818.5315868679472,chi_med
1393.9381139734217,7343.384504363264,0.149989709188375,0.7901585409184575,0.1898222969456627,820.5296797721649,chi_med
1287.2458531130587,6996.743362918045,0.14518117251745352,0.7891230744892797,0.18397785746084633,839.4733693023566,chi_med
1579.879661578775,7599.103629615437,0.16073005343592583,0.7730995987584756,0.20790342369087117,830.0288450603466,chi_med
1841.1657096391045,7156.892735055592,0.18985165107056817,0.7379824071085884,0.2572576923810502,815.7375619180526,chi_med
1585.0109140302116,6799.553672521265,0.18087367762799844,0.7759317415996304,0.23310514047938852,844.2528204187926,chi_med
1391.4616024177417,6163.348793316388,0.17597526766456756,0.7794659599153821,0.22576389055356724,699.4525262714398,chi_med
1115.926364684989,5649.066181394017,0.15735057654689813,0.7965434357712776,0.19754174032523236,739.0614845300613,chi_med
2345.5617376689565,8020.419272774931,0.21291570869476836,0.7280444705706858,0.2924487683120126,861.2821567247178,chi_med
2367.6612911987336,8466.913745263291,0.20283298479127912,0.7253442007545627,0.27963687388728764,892.4099728073164,chi_med
2567.363751238274,8578.726408815472,0.2116774110703213,0.7073102109597091,0.2992709673781016,889.949130741573,chi_med
2172.5266271689866,8278.466387211154,0.19194229573722443,0.731400860027829,0.2624310500946379,894.4713275651951,chi_med
2295.6351950174844,8129.135140189611,0.2056509963238328,0.7282362391287266,0.2823959935993805,894.0017580997423,chi_med
2493.770442350517,8858.109692060008,0.2043953007034429,0.7260315398020909,0.2815239965458788,899.5437661888423,chi_med
2416.75508955484,7744.298025320534,0.22255268120887362,0.7131522333664091,0.312068967600819,896.6567445187526,chi_med
2218.60317192966,8118.117607489158,0.19928082177309422,0.7291908569047859,0.27329034625994403,895.6016940423195,chi_med
2302.2933087721276,8458.943687741545,0.1993146035033781,0.7323093894056407,0.2721726723525236,908.9010283703622,chi_med
2291.269507478102,8626.04255963946,0.19406599143023637,0.7306087284766279,0.26562232815761455,909.627008518504,chi_med
2294.865680047038,8511.077245908571,0.19930208165476337,0.7391610877196525,0.26963281071737677,905.4094569269402,chi_med
2227.3848939992145,7140.782999222641,0.2285219223929901,0.7326194331163112,0.31192446181905986,847.1337672829854,chi_med
1806.4030906857497,7480.926602520716,0.181223045859851,0.7505059705406792,0.2414678270038203,886.6960179170675,chi_med
1807.217677032703,7977.230338253385,0.17595181253467912,0.7766679990242896,0.22654700947602244,870.8107337470756,chi_med
2015.2278142568161,7757.977613604284,0.1960841418219756,0.7548607516608213,0.259762004304181,893.26427220575,chi_med
1975.8329062532111,8316.240579506559,0.17523259911056346,0.73755045123685,0.23758727123914525,907.0927343843618,chi_med
2729.111455829786,8130.111650383948,0.2352332825423098,0.700767587512766,0.3356794559765858,924.4768745908134,chi_med
2390.278886460227,8248.050901221577,0.20942693360694134,0.7226621204167786,0.28979924046130884,931.5460379389774,chi_med
2580.3036479378584,8105.807932745483,0.22546255060836326,0.7082717310107505,0.3183277557705336,932.5042875035213,chi_med
2118.9388538165163,7720.98509246391,0.20352869042387806,0.7416174288470239,0.274438925660498,907.0525026744061,chi_med
1897.9289304825686,7295.787870658372,0.1933589117843864,0.7432868431598973,0.2601403664867382,870.7378712357781,chi_med
2165.879308826397,7645.814826623504,0.20919546421469173,0.7384851849486319,0.2832764535814528,841.4947634210382,chi_med
1838.830132051979,7567.051742260353,0.18504850182840704,0.7615013283476766,0.2430048312981011,844.2010458694843,chi_med
1838.4033658305646,7019.281831683119,0.19970951464955847,0.7625189302025555,0.2619076153250486,777.122404587471,chi_med
3065.6829252289645,10304.040392546402,0.222181195085197,0.7467712951596642,0.29752240950516623,722.5321552776941,chi_med
4422.921253946487,10311.070760477636,0.2796304126096528,0.651896971628646,0.428948782981837,764.6046828826037,chi_med
4201.7168788414965,10094.436585046109,0.2747846168548804,0.6601577329866589,0.4162408514275989,798.6335187523149,chi_med
4235.88290531593,9896.564256974934,0.28234849877146784,0.6596688632363955,0.42801550066534955,830.4735381748873,chi_med
3370.116998713727,10179.718914971665,0.23735776013695248,0.716958871577351,0.3310618914788678,772.284305170486,chi_med
3817.327108015328,10391.532862840551,0.2592045940378035,0.7056070860386596,0.36734976046371776,744.7961926658145,chi_med
3161.4025575650885,9821.339066100978,0.23258629334486627,0.7225618400292974,0.32189119388789716,717.2755469625656,chi_med
3589.2256157688807,10376.478866273812,0.24488046603952227,0.7079513111292823,0.34590015187471485,729.6629325113854,chi_med
3367.412261228801,10382.010623317194,0.23392861701590095,0.7212212816706753,0.3243506853735878,714.5123973300781,chi_med
3586.361117503145,11660.994490602094,0.22164323377777817,0.7206693479214692,0.3075519090926155,735.6842475493917,chi_med
3770.918111983014,11325.194065045189,0.23525174098357082,0.7065312853950102,0.33296719599903546,728.9191373173769,chi_med
4219.620368065241,11860.779533562545,0.24888683612850757,0.6995870800291142,0.35576248223187573,716.2995405767208,chi_med
2276.494945803039,7462.404099203609,0.22092751340226346,0.7242055971524881,0.3050618695449618,683.4568150427499,chi_med
2055.526630423729,8293.375364074313,0.18662737717971684,0.7529802189159713,0.2478516334046532,662.6567696460189,chi_med
1894.119674700846,7234.523080877373,0.19401428938870205,0.7410307138192148,0.2618167989134586,625.7759708471483,chi_med
1890.5112959237417,7369.490993941874,0.19395554024767822,0.7560672132255017,0.25653214007288233,594.929218254497,chi_med
2014.9428754193227,7579.3722875724425,0.19723219714653756,0.7419050274357746,0.265845613458404,609.9700056401986,chi_med
1705.6997480417094,7376.7849263807075,0.17710271947230177,0.7659312097127426,0.23122535970132743,610.8290617355599,chi_med
1783.4870799778519,7070.783130520291,0.19047113997900159,0.7551387046948601,0.25223331660104487,591.9310992029336,chi_med
1693.857756566358,6516.909783320866,0.19197614866741983,0.738604665335697,0.2599173247574416,594.5033350994333,chi_med
1613.491858599066,7337.618073835693,0.16994276921077722,0.772842532940568,0.2198931373046544,600.6407774783684,chi_med
1733.55880053332,7194.855491100381,0.18152794073118342,0.7534023655592733,0.2409442139147383,594.6692815266052,chi_med
1663.587060377414,6455.28234945294,0.19346741843262524,0.7507192386547057,0.2577094184762339,582.7972111268069,chi_med
1356.0191872528512,6069.1718753056475,0.17309934530692742,0.7747454372669796,0.22342738269948256,546.6828366299933,chi_med
